"Plot Title: Arnulfo's  Camp rain gage 3"
"#","Date Time, GMT+00:00","Ext. Line Event","Coupler Detached","Coupler Attached","Stopped","End Of File"
1,07/15/15 02:51:32 PM,0.00,,,,
2,07/15/15 02:51:37 PM,,Logged,,,
3,07/15/15 06:34:27 PM,1.00,,,,
4,07/16/15 01:54:40 PM,2.00,,,,
5,07/17/15 12:30:08 PM,3.00,,,,
6,07/17/15 12:49:18 PM,4.00,,,,
7,07/17/15 12:56:26 PM,5.00,,,,
8,07/17/15 01:02:35 PM,6.00,,,,
9,07/17/15 01:10:22 PM,7.00,,,,
10,07/17/15 01:15:12 PM,8.00,,,,
11,07/17/15 01:18:35 PM,9.00,,,,
12,07/17/15 01:22:40 PM,10.00,,,,
13,07/17/15 01:28:56 PM,11.00,,,,
14,07/17/15 01:32:48 PM,12.00,,,,
15,07/17/15 01:36:49 PM,13.00,,,,
16,07/17/15 01:41:36 PM,14.00,,,,
17,07/17/15 01:53:34 PM,15.00,,,,
18,07/17/15 05:26:44 PM,16.00,,,,
19,07/17/15 08:47:22 PM,17.00,,,,
20,07/17/15 08:49:07 PM,18.00,,,,
21,07/17/15 08:50:08 PM,19.00,,,,
22,07/17/15 08:51:07 PM,20.00,,,,
23,07/17/15 08:52:44 PM,21.00,,,,
24,07/17/15 08:53:33 PM,22.00,,,,
25,07/17/15 08:54:13 PM,23.00,,,,
26,07/17/15 08:54:54 PM,24.00,,,,
27,07/17/15 08:55:59 PM,25.00,,,,
28,07/17/15 08:57:12 PM,26.00,,,,
29,07/17/15 08:59:21 PM,27.00,,,,
30,07/17/15 09:03:03 PM,28.00,,,,
31,07/17/15 09:12:04 PM,29.00,,,,
32,07/17/15 10:58:19 PM,30.00,,,,
33,07/18/15 12:22:23 PM,31.00,,,,
34,07/18/15 02:04:07 PM,32.00,,,,
35,07/18/15 07:46:18 PM,33.00,,,,
36,07/19/15 01:33:41 PM,34.00,,,,
37,07/19/15 01:39:43 PM,35.00,,,,
38,07/19/15 01:41:19 PM,36.00,,,,
39,07/19/15 02:01:20 PM,37.00,,,,
40,07/19/15 02:01:57 PM,38.00,,,,
41,07/19/15 02:02:43 PM,39.00,,,,
42,07/19/15 02:03:13 PM,40.00,,,,
43,07/19/15 02:33:54 PM,41.00,,,,
44,07/19/15 08:06:20 PM,42.00,,,,
45,07/19/15 08:14:02 PM,43.00,,,,
46,07/19/15 08:15:52 PM,44.00,,,,
47,07/19/15 08:20:42 PM,45.00,,,,
48,07/20/15 10:29:27 PM,46.00,,,,
49,07/21/15 12:18:43 AM,47.00,,,,
50,07/21/15 12:26:50 AM,48.00,,,,
51,07/21/15 12:32:42 AM,49.00,,,,
52,07/21/15 12:35:57 AM,50.00,,,,
53,07/21/15 12:38:38 AM,51.00,,,,
54,07/21/15 12:42:45 AM,52.00,,,,
55,07/21/15 12:48:01 AM,53.00,,,,
56,07/21/15 12:52:42 AM,54.00,,,,
57,07/21/15 12:57:42 AM,55.00,,,,
58,07/21/15 01:05:08 AM,56.00,,,,
59,07/21/15 01:12:52 AM,57.00,,,,
60,07/21/15 01:36:34 AM,58.00,,,,
61,07/21/15 02:20:23 AM,59.00,,,,
62,07/21/15 02:50:34 AM,60.00,,,,
63,07/21/15 02:56:20 AM,61.00,,,,
64,07/21/15 03:01:50 AM,62.00,,,,
65,07/21/15 03:13:32 AM,63.00,,,,
66,07/21/15 10:07:52 AM,64.00,,,,
67,07/21/15 10:13:50 AM,65.00,,,,
68,07/21/15 02:26:41 PM,66.00,,,,
69,07/21/15 02:28:22 PM,67.00,,,,
70,07/21/15 02:32:18 PM,68.00,,,,
71,07/21/15 02:33:27 PM,69.00,,,,
72,07/21/15 02:34:23 PM,70.00,,,,
73,07/21/15 02:35:39 PM,71.00,,,,
74,07/21/15 02:38:51 PM,72.00,,,,
75,07/21/15 02:40:25 PM,73.00,,,,
76,07/21/15 02:41:47 PM,74.00,,,,
77,07/21/15 02:43:12 PM,75.00,,,,
78,07/21/15 04:26:46 PM,76.00,,,,
79,07/21/15 06:52:39 PM,77.00,,,,
80,07/21/15 06:56:35 PM,78.00,,,,
81,07/21/15 07:00:59 PM,79.00,,,,
82,07/21/15 07:17:14 PM,80.00,,,,
83,07/22/15 08:14:46 AM,81.00,,,,
84,07/22/15 09:27:24 AM,82.00,,,,
85,07/22/15 09:27:45 AM,83.00,,,,
86,07/22/15 09:28:12 AM,84.00,,,,
87,07/22/15 09:28:44 AM,85.00,,,,
88,07/22/15 09:29:32 AM,86.00,,,,
89,07/22/15 09:30:18 AM,87.00,,,,
90,07/22/15 09:31:07 AM,88.00,,,,
91,07/22/15 09:31:42 AM,89.00,,,,
92,07/22/15 09:33:30 AM,90.00,,,,
93,07/22/15 09:46:06 AM,91.00,,,,
94,07/22/15 06:12:06 PM,92.00,,,,
95,07/22/15 06:26:25 PM,93.00,,,,
96,07/22/15 06:44:08 PM,94.00,,,,
97,07/22/15 06:45:41 PM,95.00,,,,
98,07/22/15 06:46:19 PM,96.00,,,,
99,07/22/15 06:46:44 PM,97.00,,,,
100,07/22/15 06:47:21 PM,98.00,,,,
101,07/22/15 06:47:56 PM,99.00,,,,
102,07/22/15 06:48:43 PM,100.00,,,,
103,07/22/15 06:49:16 PM,101.00,,,,
104,07/22/15 06:49:52 PM,102.00,,,,
105,07/22/15 06:50:23 PM,103.00,,,,
106,07/22/15 06:50:45 PM,104.00,,,,
107,07/22/15 06:51:04 PM,105.00,,,,
108,07/22/15 06:51:17 PM,106.00,,,,
109,07/22/15 06:51:25 PM,107.00,,,,
110,07/22/15 06:51:33 PM,108.00,,,,
111,07/22/15 06:51:40 PM,109.00,,,,
