 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  25. 9.    Time:  15: 0:46
 Units: L = mm   , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
       33  0.1039818E+02  0.91733E-01    2       66    -4    -5     T
       34  0.1051743E+02  0.11925E+00    2       68    -4    -5     T
       35  0.1067246E+02  0.15503E+00    2       70    -4    -5     T
       36  0.1087400E+02  0.20154E+00    2       72    -4    -5     T
       37  0.1113600E+02  0.26200E+00    4       76    -4    -5     T
       38  0.1139800E+02  0.26200E+00    4       80    -4    -5     T
       39  0.1166000E+02  0.26200E+00    4       84    -4    -5     T
       40  0.1192199E+02  0.26200E+00    3       87    -4    -5     T
       41  0.1226259E+02  0.34060E+00    3       90    -4    -5     T
       42  0.1270537E+02  0.44278E+00    3       93    -4    -5     T
       43  0.1328098E+02  0.57561E+00    4       97    -4    -5     T
       44  0.1385660E+02  0.57561E+00    4      101    -4    -5     T
       45  0.1443221E+02  0.57561E+00    4      105    -4    -5     T
       46  0.1498899E+02  0.55678E+00    4      109    -4    -5     T
       47  0.1554577E+02  0.55678E+00    4      113    -4    -5     T
       48  0.1610255E+02  0.55678E+00    4      117    -4    -5     T
       49  0.1665933E+02  0.55678E+00    4      121    -4    -5     T
       50  0.1721610E+02  0.55678E+00    3      124    -4    -5     T
       51  0.1791208E+02  0.69597E+00    4      128    -4    -5     T
       52  0.1860805E+02  0.69597E+00    4      132    -4    -5     T
       53  0.1930403E+02  0.69597E+00    4      136    -4    -5     T
       54  0.2000000E+02  0.69597E+00    4      140    -4    -5     T
       55  0.2000010E+02  0.10000E-03    2      142    -4    -5     T
       56  0.2000023E+02  0.13000E-03    2      144    -4    -5     T
       57  0.2000040E+02  0.16900E-03    2      146    -4    -5     T
       58  0.2000062E+02  0.21970E-03    2      148    -4    -5     T
       59  0.2000090E+02  0.28561E-03    2      150    -4    -5     T
       60  0.2000128E+02  0.37129E-03    2      152    -4    -5     T
       61  0.2000176E+02  0.48268E-03    2      154    -4    -5     T
       62  0.2000239E+02  0.62748E-03    2      156    -4    -5     T
       63  0.2000320E+02  0.81573E-03    2      158    -4    -5     T
       64  0.2000426E+02  0.10604E-02    2      160    -4    -5     T
       65  0.2000564E+02  0.13786E-02    2      162    -4    -5     T
       66  0.2000743E+02  0.17922E-02    2      164    -4    -5     T
       67  0.2000976E+02  0.23298E-02    2      166    -4    -5     T
       68  0.2001279E+02  0.30287E-02    2      168    -4    -5     T
       69  0.2001673E+02  0.39374E-02    2      170    -4    -5     T
       70  0.2002185E+02  0.51186E-02    2      172    -4    -5     T
       71  0.2002850E+02  0.66542E-02    2      174    -4    -5     T
       72  0.2003715E+02  0.86504E-02    2      176    -4    -5     T
       73  0.2004840E+02  0.11246E-01    2      178    -4    -5     T
       74  0.2006302E+02  0.14619E-01    2      180    -4    -5     T
       75  0.2008202E+02  0.19005E-01    2      182    -4    -5     T
       76  0.2010673E+02  0.24706E-01    2      184    -4    -5     T
       77  0.2013885E+02  0.32118E-01    2      186    -4    -5     T
       78  0.2018060E+02  0.41754E-01    2      188    -4    -5     T
       79  0.2023488E+02  0.54280E-01    2      190    -4    -5     T
       80  0.2030544E+02  0.70564E-01    2      192    -4    -5     T
       81  0.2039718E+02  0.91733E-01    2      194    -4    -5     T
       82  0.2051643E+02  0.11925E+00    2      196    -4    -5     T
       83  0.2067146E+02  0.15503E+00    2      198    -4    -5     T
       84  0.2087300E+02  0.20154E+00    2      200    -4    -5     T
       85  0.2113500E+02  0.26200E+00    2      202    -4    -5     T
       86  0.2147560E+02  0.34060E+00    2      204    -4    -5     T
       87  0.2191837E+02  0.44278E+00    2      206    -4    -5     T
       88  0.2249399E+02  0.57561E+00    2      208    -4    -5     T
       89  0.2324459E+02  0.75060E+00    2      210    -4    -5     T
       90  0.2420965E+02  0.96506E+00    2      212    -4    -5     T
       91  0.2536772E+02  0.11581E+01    3      215    -4    -5     T
       92  0.2691181E+02  0.15441E+01    4      219    -4    -5     T
       93  0.2845591E+02  0.15441E+01    3      222    -4    -5     T
       94  0.3000000E+02  0.15441E+01    3      225    -4    -5     T
       95  0.3000010E+02  0.10000E-03    2      227    -4    -5     T
       96  0.3000023E+02  0.13000E-03    2      229    -4    -5     T
       97  0.3000040E+02  0.16900E-03    2      231    -4    -5     T
       98  0.3000062E+02  0.21970E-03    2      233    -4    -5     T
       99  0.3000090E+02  0.28561E-03    2      235    -4    -5     T
      100  0.3000128E+02  0.37129E-03    2      237    -4    -5     T
      101  0.3000176E+02  0.48268E-03    2      239    -4    -5     T
      102  0.3000239E+02  0.62748E-03    2      241    -4    -5     T
      103  0.3000320E+02  0.81573E-03    2      243    -4    -5     T
      104  0.3000426E+02  0.10604E-02    2      245    -4    -5     T
      105  0.3000564E+02  0.13786E-02    2      247    -4    -5     T
      106  0.3000743E+02  0.17922E-02    2      249    -4    -5     T
      107  0.3000976E+02  0.23298E-02    2      251    -4    -5     T
      108  0.3001279E+02  0.30287E-02    2      253    -4    -5     T
      109  0.3001673E+02  0.39374E-02    2      255    -4    -5     T
      110  0.3002185E+02  0.51186E-02    2      257    -4    -5     T
      111  0.3002850E+02  0.66542E-02    2      259    -4    -5     T
      112  0.3003715E+02  0.86504E-02    2      261    -4    -5     T
      113  0.3004840E+02  0.11246E-01    2      263    -4    -5     T
      114  0.3006302E+02  0.14619E-01    2      265    -4    -5     T
      115  0.3008202E+02  0.19005E-01    2      267    -4    -5     T
      116  0.3010673E+02  0.24706E-01    2      269    -4    -5     T
      117  0.3013885E+02  0.32118E-01    2      271    -4    -5     T
      118  0.3018060E+02  0.41754E-01    2      273    -4    -5     T
      119  0.3023488E+02  0.54280E-01    2      275    -4    -5     T
      120  0.3030544E+02  0.70564E-01    2      277    -4    -5     T
      121  0.3039718E+02  0.91733E-01    2      279    -4    -5     T
      122  0.3051643E+02  0.11925E+00    2      281    -4    -5     T
      123  0.3067146E+02  0.15503E+00    2      283    -4    -5     T
      124  0.3087300E+02  0.20154E+00    2      285    -4    -5     T
      125  0.3113500E+02  0.26200E+00    2      287    -4    -5     T
      126  0.3147560E+02  0.34060E+00    2      289    -4    -5     T
      127  0.3191837E+02  0.44278E+00    2      291    -4    -5     T
      128  0.3249399E+02  0.57561E+00    2      293    -4    -5     T
      129  0.3324459E+02  0.75060E+00    3      296    -4    -5     T
      130  0.3420965E+02  0.96506E+00    3      299    -4    -5     T
      131  0.3536772E+02  0.11581E+01    4      303    -4    -5     T
      132  0.3652579E+02  0.11581E+01    4      307    -4    -5     T
      133  0.3768386E+02  0.11581E+01    4      311    -4    -5     T
      134  0.3884193E+02  0.11581E+01    4      315    -4    -5     T
      135  0.4000000E+02  0.11581E+01    4      319    -4    -5     T
      136  0.4000010E+02  0.10000E-03    2      321    -4    -5     T
      137  0.4000023E+02  0.13000E-03    2      323    -4    -5     T
      138  0.4000040E+02  0.16900E-03    2      325    -4    -5     T
      139  0.4000062E+02  0.21970E-03    2      327    -4    -5     T
      140  0.4000090E+02  0.28561E-03    2      329    -4    -5     T
      141  0.4000128E+02  0.37129E-03    2      331    -4    -5     T
      142  0.4000176E+02  0.48268E-03    2      333    -4    -5     T
      143  0.4000239E+02  0.62748E-03    2      335    -4    -5     T
      144  0.4000320E+02  0.81573E-03    2      337    -4    -5     T
      145  0.4000426E+02  0.10604E-02    2      339    -4    -5     T
      146  0.4000564E+02  0.13786E-02    2      341    -4    -5     T
      147  0.4000743E+02  0.17922E-02    2      343    -4    -5     T
      148  0.4000976E+02  0.23298E-02    2      345    -4    -5     T
      149  0.4001279E+02  0.30287E-02    2      347    -4    -5     T
      150  0.4001673E+02  0.39374E-02    2      349    -4    -5     T
      151  0.4002185E+02  0.51186E-02    2      351    -4    -5     T
      152  0.4002850E+02  0.66542E-02    2      353    -4    -5     T
      153  0.4003715E+02  0.86504E-02    2      355    -4    -5     T
      154  0.4004840E+02  0.11246E-01    2      357    -4    -5     T
      155  0.4006302E+02  0.14619E-01    2      359    -4    -5     T
      156  0.4008202E+02  0.19005E-01    2      361    -4    -5     T
      157  0.4010673E+02  0.24706E-01    2      363    -4    -5     T
      158  0.4013885E+02  0.32118E-01    2      365    -4    -5     T
      159  0.4018060E+02  0.41754E-01    2      367    -4    -5     T
      160  0.4023488E+02  0.54280E-01    2      369    -4    -5     T
      161  0.4030544E+02  0.70564E-01    2      371    -4    -5     T
      162  0.4039718E+02  0.91733E-01    2      373    -4    -5     T
      163  0.4051643E+02  0.11925E+00    2      375    -4    -5     T
      164  0.4067146E+02  0.15503E+00    2      377    -4    -5     T
      165  0.4087300E+02  0.20154E+00    2      379    -4    -5     T
      166  0.4113500E+02  0.26200E+00    2      381    -4    -5     T
      167  0.4147560E+02  0.34060E+00    2      383    -4    -5     T
      168  0.4191837E+02  0.44278E+00    2      385    -4    -5     T
      169  0.4249399E+02  0.57561E+00    2      387    -4    -5     T
      170  0.4324459E+02  0.75060E+00    2      389    -4    -5     T
      171  0.4420965E+02  0.96506E+00    3      392    -4    -5     T
      172  0.4536772E+02  0.11581E+01    3      395    -4    -5     T
      173  0.4691181E+02  0.15441E+01    4      399    -4    -5     T
      174  0.4845591E+02  0.15441E+01    3      402    -4    -5     T
      175  0.5000000E+02  0.15441E+01    3      405    -4    -5     T
      176  0.5000010E+02  0.10000E-03    2      407    -4    -5     T
      177  0.5000023E+02  0.13000E-03    2      409    -4    -5     T
      178  0.5000040E+02  0.16900E-03    2      411    -4    -5     T
      179  0.5000062E+02  0.21970E-03    2      413    -4    -5     T
      180  0.5000090E+02  0.28561E-03    2      415    -4    -5     T
      181  0.5000128E+02  0.37129E-03    2      417    -4    -5     T
      182  0.5000176E+02  0.48268E-03    2      419    -4    -5     T
      183  0.5000239E+02  0.62748E-03    2      421    -4    -5     T
      184  0.5000320E+02  0.81573E-03    2      423    -4    -5     T
      185  0.5000426E+02  0.10604E-02    2      425    -4    -5     T
      186  0.5000564E+02  0.13786E-02    2      427    -4    -5     T
      187  0.5000743E+02  0.17922E-02    2      429    -4    -5     T
      188  0.5000976E+02  0.23298E-02    2      431    -4    -5     T
      189  0.5001279E+02  0.30287E-02    2      433    -4    -5     T
      190  0.5001673E+02  0.39374E-02    2      435    -4    -5     T
      191  0.5002185E+02  0.51186E-02    2      437    -4    -5     T
      192  0.5002850E+02  0.66542E-02    2      439    -4    -5     T
      193  0.5003715E+02  0.86504E-02    2      441    -4    -5     T
      194  0.5004840E+02  0.11246E-01    2      443    -4    -5     T
      195  0.5006302E+02  0.14619E-01    2      445    -4    -5     T
      196  0.5008202E+02  0.19005E-01    2      447    -4    -5     T
      197  0.5010673E+02  0.24706E-01    2      449    -4    -5     T
      198  0.5013885E+02  0.32118E-01    2      451    -4    -5     T
      199  0.5018060E+02  0.41754E-01    2      453    -4    -5     T
      200  0.5023488E+02  0.54280E-01    2      455    -4    -5     T
      201  0.5030544E+02  0.70564E-01    2      457    -4    -5     T
      202  0.5039718E+02  0.91733E-01    2      459    -4    -5     T
      203  0.5051643E+02  0.11925E+00    2      461    -4    -5     T
      204  0.5067146E+02  0.15503E+00    2      463    -4    -5     T
      205  0.5087300E+02  0.20154E+00    2      465    -4    -5     T
      206  0.5113500E+02  0.26200E+00    2      467    -4    -5     T
      207  0.5147560E+02  0.34060E+00    2      469    -4    -5     T
      208  0.5191837E+02  0.44278E+00    2      471    -4    -5     T
      209  0.5249399E+02  0.57561E+00    2      473    -4    -5     T
      210  0.5324459E+02  0.75060E+00    2      475    -4    -5     T
      211  0.5420965E+02  0.96506E+00    2      477    -4    -5     T
      212  0.5536772E+02  0.11581E+01    2      479    -4    -5     T
      213  0.5691181E+02  0.15441E+01    3      482    -4    -5     T
      214  0.6000000E+02  0.30882E+01    4      486    -4    -5     T
      215  0.6000010E+02  0.10000E-03    2      488    -4    -5     T
      216  0.6000023E+02  0.13000E-03    2      490    -4    -5     T
      217  0.6000040E+02  0.16900E-03    2      492    -4    -5     T
      218  0.6000062E+02  0.21970E-03    2      494    -4    -5     T
      219  0.6000090E+02  0.28561E-03    2      496    -4    -5     T
      220  0.6000128E+02  0.37129E-03    2      498    -4    -5     T
      221  0.6000176E+02  0.48268E-03    2      500    -4    -5     T
      222  0.6000239E+02  0.62748E-03    2      502    -4    -5     T
      223  0.6000320E+02  0.81573E-03    2      504    -4    -5     T
      224  0.6000426E+02  0.10604E-02    2      506    -4    -5     T
      225  0.6000564E+02  0.13786E-02    2      508    -4    -5     T
      226  0.6000743E+02  0.17922E-02    2      510    -4    -5     T
      227  0.6000976E+02  0.23298E-02    2      512    -4    -5     T
      228  0.6001279E+02  0.30287E-02    2      514    -4    -5     T
      229  0.6001673E+02  0.39374E-02    2      516    -4    -5     T
      230  0.6002185E+02  0.51186E-02    2      518    -4    -5     T
      231  0.6002850E+02  0.66542E-02    2      520    -4    -5     T
      232  0.6003715E+02  0.86504E-02    2      522    -4    -5     T
      233  0.6004840E+02  0.11246E-01    2      524    -4    -5     T
      234  0.6006302E+02  0.14619E-01    2      526    -4    -5     T
      235  0.6008202E+02  0.19005E-01    2      528    -4    -5     T
      236  0.6010673E+02  0.24706E-01    2      530    -4    -5     T
      237  0.6013885E+02  0.32118E-01    2      532    -4    -5     T
      238  0.6018060E+02  0.41754E-01    2      534    -4    -5     T
      239  0.6023488E+02  0.54280E-01    2      536    -4    -5     T
      240  0.6030544E+02  0.70564E-01    2      538    -4    -5     T
      241  0.6039718E+02  0.91733E-01    2      540    -4    -5     T
      242  0.6051643E+02  0.11925E+00    2      542    -4    -5     T
      243  0.6067146E+02  0.15503E+00    2      544    -4    -5     T
      244  0.6087300E+02  0.20154E+00    2      546    -4    -5     T
      245  0.6113500E+02  0.26200E+00    2      548    -4    -5     T
      246  0.6147560E+02  0.34060E+00    2      550    -4    -5     T
      247  0.6191837E+02  0.44278E+00    2      552    -4    -5     T
      248  0.6249399E+02  0.57561E+00    2      554    -4    -5     T
      249  0.6324459E+02  0.75060E+00    2      556    -4    -5     T
      250  0.6420965E+02  0.96506E+00    2      558    -4    -5     T
      251  0.6536772E+02  0.11581E+01    2      560    -4    -5     T
      252  0.6691181E+02  0.15441E+01    2      562    -4    -5     T
      253  0.7000000E+02  0.30882E+01    3      565    -4    -5     T
      254  0.7000010E+02  0.10000E-03    2      567    -4    -5     T
      255  0.7000023E+02  0.13000E-03    2      569    -4    -5     T
      256  0.7000040E+02  0.16900E-03    2      571    -4    -5     T
      257  0.7000062E+02  0.21970E-03    2      573    -4    -5     T
      258  0.7000090E+02  0.28561E-03    2      575    -4    -5     T
      259  0.7000128E+02  0.37129E-03    2      577    -4    -5     T
      260  0.7000176E+02  0.48268E-03    2      579    -4    -5     T
      261  0.7000239E+02  0.62748E-03    2      581    -4    -5     T
      262  0.7000320E+02  0.81573E-03    2      583    -4    -5     T
      263  0.7000426E+02  0.10604E-02    2      585    -4    -5     T
      264  0.7000564E+02  0.13786E-02    2      587    -4    -5     T
      265  0.7000743E+02  0.17922E-02    2      589    -4    -5     T
      266  0.7000976E+02  0.23298E-02    2      591    -4    -5     T
      267  0.7001279E+02  0.30287E-02    2      593    -4    -5     T
      268  0.7001673E+02  0.39374E-02    2      595    -4    -5     T
      269  0.7002185E+02  0.51186E-02    2      597    -4    -5     T
      270  0.7002850E+02  0.66542E-02    2      599    -4    -5     T
      271  0.7003715E+02  0.86504E-02    2      601    -4    -5     T
      272  0.7004840E+02  0.11246E-01    2      603    -4    -5     T
      273  0.7006302E+02  0.14619E-01    2      605    -4    -5     T
      274  0.7008202E+02  0.19005E-01    2      607    -4    -5     T
      275  0.7010673E+02  0.24706E-01    2      609    -4    -5     T
      276  0.7013885E+02  0.32118E-01    2      611    -4    -5     T
      277  0.7018060E+02  0.41754E-01    2      613    -4    -5     T
      278  0.7023488E+02  0.54280E-01    2      615    -4    -5     T
      279  0.7030544E+02  0.70564E-01    2      617    -4    -5     T
      280  0.7039718E+02  0.91733E-01    2      619    -4    -5     T
      281  0.7051643E+02  0.11925E+00    2      621    -4    -5     T
      282  0.7067146E+02  0.15503E+00    2      623    -4    -5     T
      283  0.7087300E+02  0.20154E+00    2      625    -4    -5     T
      284  0.7113500E+02  0.26200E+00    2      627    -4    -5     T
      285  0.7147560E+02  0.34060E+00    2      629    -4    -5     T
      286  0.7191837E+02  0.44278E+00    2      631    -4    -5     T
      287  0.7249399E+02  0.57561E+00    2      633    -4    -5     T
      288  0.7324459E+02  0.75060E+00    2      635    -4    -5     T
      289  0.7420965E+02  0.96506E+00    2      637    -4    -5     T
      290  0.7536772E+02  0.11581E+01    2      639    -4    -5     T
      291  0.7691181E+02  0.15441E+01    2      641    -4    -5     T
      292  0.8000000E+02  0.30882E+01    2      643    -4    -5     T
      293  0.8250000E+02  0.25000E+01    2      645    -4    -5     T
      294  0.8625000E+02  0.37500E+01    2      647    -4    -5     T
      295  0.9000000E+02  0.37500E+01    2      649    -4    -5     T
end
