 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:36:22
 Units: L = mm   , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
       33  0.1113538E+02  0.26200E+00    2       66    -4    -5     T
       34  0.1147598E+02  0.34060E+00    2       68    -4    -5     T
       35  0.1191876E+02  0.44278E+00    2       70    -4    -5     T
       36  0.1249437E+02  0.57561E+00    2       72    -4    -5     T
       37  0.1324493E+02  0.75056E+00    2       74    -4    -5     T
       38  0.1420994E+02  0.96501E+00    2       76    -4    -5     T
       39  0.1536795E+02  0.11580E+01    2       78    -4    -5     T
       40  0.1691197E+02  0.15440E+01    2       80    -4    -5     T
       41  0.2000000E+02  0.30880E+01    2       82    -4    -5     T
       42  0.2250000E+02  0.25000E+01    2       84    -4    -5     T
       43  0.2625000E+02  0.37500E+01    2       86    -4    -5     T
       44  0.3000000E+02  0.37500E+01    2       88    -4    -5     T
       45  0.3000010E+02  0.10000E-03    2       90    -4    -5     T
       46  0.3000023E+02  0.13000E-03    2       92    -4    -5     T
       47  0.3000040E+02  0.16900E-03    2       94    -4    -5     T
       48  0.3000062E+02  0.21970E-03    2       96    -4    -5     T
       49  0.3000090E+02  0.28561E-03    2       98    -4    -5     T
       50  0.3000128E+02  0.37129E-03    2      100    -4    -5     T
       51  0.3000176E+02  0.48268E-03    2      102    -4    -5     T
       52  0.3000239E+02  0.62748E-03    2      104    -4    -5     T
       53  0.3000320E+02  0.81573E-03    2      106    -4    -5     T
       54  0.3000426E+02  0.10604E-02    2      108    -4    -5     T
       55  0.3000564E+02  0.13786E-02    2      110    -4    -5     T
       56  0.3000743E+02  0.17922E-02    2      112    -4    -5     T
       57  0.3000976E+02  0.23298E-02    2      114    -4    -5     T
       58  0.3001279E+02  0.30287E-02    2      116    -4    -5     T
       59  0.3001673E+02  0.39374E-02    2      118    -4    -5     T
       60  0.3002185E+02  0.51186E-02    2      120    -4    -5     T
       61  0.3002850E+02  0.66542E-02    2      122    -4    -5     T
       62  0.3003715E+02  0.86504E-02    2      124    -4    -5     T
       63  0.3004840E+02  0.11246E-01    2      126    -4    -5     T
       64  0.3006302E+02  0.14619E-01    2      128    -4    -5     T
       65  0.3008202E+02  0.19005E-01    2      130    -4    -5     T
       66  0.3010673E+02  0.24706E-01    2      132    -4    -5     T
       67  0.3013885E+02  0.32118E-01    2      134    -4    -5     T
       68  0.3018060E+02  0.41754E-01    2      136    -4    -5     T
       69  0.3023488E+02  0.54280E-01    2      138    -4    -5     T
       70  0.3030544E+02  0.70564E-01    2      140    -4    -5     T
       71  0.3039718E+02  0.91733E-01    2      142    -4    -5     T
       72  0.3051643E+02  0.11925E+00    2      144    -4    -5     T
       73  0.3067146E+02  0.15503E+00    2      146    -4    -5     T
       74  0.3087300E+02  0.20154E+00    2      148    -4    -5     T
       75  0.3113500E+02  0.26200E+00    2      150    -4    -5     T
       76  0.3147560E+02  0.34060E+00    2      152    -4    -5     T
       77  0.3191837E+02  0.44278E+00    2      154    -4    -5     T
       78  0.3249399E+02  0.57561E+00    2      156    -4    -5     T
       79  0.3324459E+02  0.75060E+00    2      158    -4    -5     T
       80  0.3420965E+02  0.96506E+00    2      160    -4    -5     T
       81  0.3536772E+02  0.11581E+01    2      162    -4    -5     T
       82  0.3691181E+02  0.15441E+01    2      164    -4    -5     T
       83  0.4000000E+02  0.30882E+01    2      166    -4    -5     T
       84  0.4250000E+02  0.25000E+01    3      169    -4    -5     T
       85  0.4625000E+02  0.37500E+01    2      171    -4    -5     T
       86  0.5000000E+02  0.37500E+01    2      173    -4    -5     T
       87  0.5500000E+02  0.50000E+01    2      175    -4    -5     T
       88  0.6000000E+02  0.50000E+01    2      177    -4    -5     T
       89  0.6500000E+02  0.50000E+01    2      179    -4    -5     T
       90  0.7000000E+02  0.50000E+01    2      181    -4    -5     T
       91  0.8000000E+02  0.10000E+02    2      183    -4    -5     T
       92  0.9000000E+02  0.10000E+02    2      185    -4    -5     T
       93  0.1000000E+03  0.10000E+02    2      187    -4    -5     T
       94  0.1100000E+03  0.10000E+02    2      189    -4    -5     T
       95  0.1200000E+03  0.10000E+02    2      191    -4    -5     T
       96  0.1200001E+03  0.10000E-03    2      193    -4    -5     T
       97  0.1200002E+03  0.13000E-03    2      195    -4    -5     T
       98  0.1200004E+03  0.16900E-03    2      197    -4    -5     T
       99  0.1200006E+03  0.21970E-03    2      199    -4    -5     T
      100  0.1200009E+03  0.28561E-03    2      201    -4    -5     T
      101  0.1200013E+03  0.37129E-03    2      203    -4    -5     T
      102  0.1200018E+03  0.48268E-03    2      205    -4    -5     T
      103  0.1200024E+03  0.62748E-03    2      207    -4    -5     T
      104  0.1200032E+03  0.81573E-03    2      209    -4    -5     T
      105  0.1200043E+03  0.10604E-02    2      211    -4    -5     T
      106  0.1200056E+03  0.13786E-02    2      213    -4    -5     T
      107  0.1200074E+03  0.17922E-02    2      215    -4    -5     T
      108  0.1200098E+03  0.23298E-02    2      217    -4    -5     T
      109  0.1200128E+03  0.30287E-02    2      219    -4    -5     T
      110  0.1200167E+03  0.39374E-02    2      221    -4    -5     T
      111  0.1200218E+03  0.51186E-02    2      223    -4    -5     T
      112  0.1200285E+03  0.66542E-02    2      225    -4    -5     T
      113  0.1200372E+03  0.86504E-02    2      227    -4    -5     T
      114  0.1200484E+03  0.11246E-01    2      229    -4    -5     T
      115  0.1200630E+03  0.14619E-01    2      231    -4    -5     T
      116  0.1200820E+03  0.19005E-01    2      233    -4    -5     T
      117  0.1201067E+03  0.24706E-01    2      235    -4    -5     T
      118  0.1201388E+03  0.32118E-01    2      237    -4    -5     T
      119  0.1201806E+03  0.41754E-01    2      239    -4    -5     T
      120  0.1202349E+03  0.54280E-01    2      241    -4    -5     T
      121  0.1203054E+03  0.70564E-01    2      243    -4    -5     T
      122  0.1203972E+03  0.91733E-01    2      245    -4    -5     T
      123  0.1205164E+03  0.11925E+00    2      247    -4    -5     T
      124  0.1206715E+03  0.15503E+00    2      249    -4    -5     T
      125  0.1208730E+03  0.20154E+00    2      251    -4    -5     T
      126  0.1211350E+03  0.26200E+00    2      253    -4    -5     T
      127  0.1214756E+03  0.34060E+00    2      255    -4    -5     T
      128  0.1219184E+03  0.44278E+00    2      257    -4    -5     T
      129  0.1224940E+03  0.57561E+00    2      259    -4    -5     T
      130  0.1232446E+03  0.75060E+00    2      261    -4    -5     T
      131  0.1242096E+03  0.96506E+00    2      263    -4    -5     T
      132  0.1253677E+03  0.11581E+01    4      267    -4    -5     T
      133  0.1265258E+03  0.11581E+01    4      271    -4    -5     T
      134  0.1276839E+03  0.11581E+01    3      274    -4    -5     T
      135  0.1300000E+03  0.23161E+01    5      279    -4    -5     T
      136  0.1300001E+03  0.10000E-03    2      281    -4    -5     T
      137  0.1300002E+03  0.13000E-03    2      283    -4    -5     T
      138  0.1300004E+03  0.16900E-03    2      285    -4    -5     T
      139  0.1300006E+03  0.21970E-03    2      287    -4    -5     T
      140  0.1300009E+03  0.28561E-03    2      289    -4    -5     T
      141  0.1300013E+03  0.37129E-03    2      291    -4    -5     T
      142  0.1300018E+03  0.48268E-03    2      293    -4    -5     T
      143  0.1300024E+03  0.62748E-03    2      295    -4    -5     T
      144  0.1300032E+03  0.81573E-03    2      297    -4    -5     T
      145  0.1300043E+03  0.10604E-02    2      299    -4    -5     T
      146  0.1300056E+03  0.13786E-02    2      301    -4    -5     T
      147  0.1300074E+03  0.17922E-02    2      303    -4    -5     T
      148  0.1300098E+03  0.23298E-02    2      305    -4    -5     T
      149  0.1300128E+03  0.30287E-02    2      307    -4    -5     T
      150  0.1300167E+03  0.39374E-02    2      309    -4    -5     T
      151  0.1300218E+03  0.51186E-02    2      311    -4    -5     T
      152  0.1300285E+03  0.66542E-02    2      313    -4    -5     T
      153  0.1300372E+03  0.86504E-02    2      315    -4    -5     T
      154  0.1300484E+03  0.11246E-01    2      317    -4    -5     T
      155  0.1300630E+03  0.14619E-01    2      319    -4    -5     T
      156  0.1300820E+03  0.19005E-01    2      321    -4    -5     T
      157  0.1301067E+03  0.24706E-01    2      323    -4    -5     T
      158  0.1301388E+03  0.32118E-01    2      325    -4    -5     T
      159  0.1301806E+03  0.41754E-01    2      327    -4    -5     T
      160  0.1302349E+03  0.54280E-01    2      329    -4    -5     T
      161  0.1303054E+03  0.70564E-01    2      331    -4    -5     T
      162  0.1303972E+03  0.91733E-01    2      333    -4    -5     T
      163  0.1305164E+03  0.11925E+00    2      335    -4    -5     T
      164  0.1306715E+03  0.15503E+00    2      337    -4    -5     T
      165  0.1308730E+03  0.20154E+00    2      339    -4    -5     T
      166  0.1311350E+03  0.26200E+00    2      341    -4    -5     T
      167  0.1314756E+03  0.34060E+00    2      343    -4    -5     T
      168  0.1319184E+03  0.44278E+00    2      345    -4    -5     T
      169  0.1324940E+03  0.57561E+00    2      347    -4    -5     T
      170  0.1332446E+03  0.75060E+00    2      349    -4    -5     T
      171  0.1342096E+03  0.96506E+00    2      351    -4    -5     T
      172  0.1353677E+03  0.11581E+01    4      355    -4    -5     T
      173  0.1365258E+03  0.11581E+01    2      357    -4    -5     T
      174  0.1382629E+03  0.17371E+01    4      361    -4    -5     T
      175  0.1400000E+03  0.17371E+01    4      365    -4    -5     T
      176  0.1400001E+03  0.10000E-03    2      367    -4    -5     T
      177  0.1400002E+03  0.13000E-03    2      369    -4    -5     T
      178  0.1400004E+03  0.16900E-03    2      371    -4    -5     T
      179  0.1400006E+03  0.21970E-03    2      373    -4    -5     T
      180  0.1400009E+03  0.28561E-03    2      375    -4    -5     T
      181  0.1400013E+03  0.37129E-03    2      377    -4    -5     T
      182  0.1400018E+03  0.48268E-03    2      379    -4    -5     T
      183  0.1400024E+03  0.62748E-03    2      381    -4    -5     T
      184  0.1400032E+03  0.81573E-03    2      383    -4    -5     T
      185  0.1400043E+03  0.10604E-02    2      385    -4    -5     T
      186  0.1400056E+03  0.13786E-02    2      387    -4    -5     T
      187  0.1400074E+03  0.17922E-02    2      389    -4    -5     T
      188  0.1400098E+03  0.23298E-02    2      391    -4    -5     T
      189  0.1400128E+03  0.30287E-02    2      393    -4    -5     T
      190  0.1400167E+03  0.39374E-02    2      395    -4    -5     T
      191  0.1400218E+03  0.51186E-02    2      397    -4    -5     T
      192  0.1400285E+03  0.66542E-02    2      399    -4    -5     T
      193  0.1400372E+03  0.86504E-02    2      401    -4    -5     T
      194  0.1400484E+03  0.11246E-01    2      403    -4    -5     T
      195  0.1400630E+03  0.14619E-01    2      405    -4    -5     T
      196  0.1400820E+03  0.19005E-01    2      407    -4    -5     T
      197  0.1401067E+03  0.24706E-01    2      409    -4    -5     T
      198  0.1401388E+03  0.32118E-01    2      411    -4    -5     T
      199  0.1401806E+03  0.41754E-01    2      413    -4    -5     T
      200  0.1402349E+03  0.54280E-01    2      415    -4    -5     T
      201  0.1403054E+03  0.70564E-01    2      417    -4    -5     T
      202  0.1403972E+03  0.91733E-01    2      419    -4    -5     T
      203  0.1405164E+03  0.11925E+00    2      421    -4    -5     T
      204  0.1406715E+03  0.15503E+00    2      423    -4    -5     T
      205  0.1408730E+03  0.20154E+00    2      425    -4    -5     T
      206  0.1411350E+03  0.26200E+00    2      427    -4    -5     T
      207  0.1414756E+03  0.34060E+00    2      429    -4    -5     T
      208  0.1419184E+03  0.44278E+00    2      431    -4    -5     T
      209  0.1424940E+03  0.57561E+00    2      433    -4    -5     T
      210  0.1432446E+03  0.75060E+00    2      435    -4    -5     T
      211  0.1442096E+03  0.96506E+00    2      437    -4    -5     T
      212  0.1453677E+03  0.11581E+01    2      439    -4    -5     T
      213  0.1469118E+03  0.15441E+01    2      441    -4    -5     T
      214  0.1500000E+03  0.30882E+01    3      444    -4    -5     T
      215  0.1500001E+03  0.10000E-03    2      446    -4    -5     T
      216  0.1500002E+03  0.13000E-03    2      448    -4    -5     T
      217  0.1500004E+03  0.16900E-03    2      450    -4    -5     T
      218  0.1500006E+03  0.21970E-03    2      452    -4    -5     T
      219  0.1500009E+03  0.28561E-03    2      454    -4    -5     T
      220  0.1500013E+03  0.37129E-03    2      456    -4    -5     T
      221  0.1500018E+03  0.48268E-03    2      458    -4    -5     T
      222  0.1500024E+03  0.62748E-03    2      460    -4    -5     T
      223  0.1500032E+03  0.81573E-03    2      462    -4    -5     T
      224  0.1500043E+03  0.10604E-02    2      464    -4    -5     T
      225  0.1500056E+03  0.13786E-02    2      466    -4    -5     T
      226  0.1500074E+03  0.17922E-02    2      468    -4    -5     T
      227  0.1500098E+03  0.23298E-02    2      470    -4    -5     T
      228  0.1500128E+03  0.30287E-02    2      472    -4    -5     T
      229  0.1500167E+03  0.39374E-02    2      474    -4    -5     T
      230  0.1500218E+03  0.51186E-02    2      476    -4    -5     T
      231  0.1500285E+03  0.66542E-02    2      478    -4    -5     T
      232  0.1500372E+03  0.86504E-02    2      480    -4    -5     T
      233  0.1500484E+03  0.11246E-01    2      482    -4    -5     T
      234  0.1500630E+03  0.14619E-01    2      484    -4    -5     T
      235  0.1500820E+03  0.19005E-01    2      486    -4    -5     T
      236  0.1501067E+03  0.24706E-01    2      488    -4    -5     T
      237  0.1501388E+03  0.32118E-01    2      490    -4    -5     T
      238  0.1501806E+03  0.41754E-01    2      492    -4    -5     T
      239  0.1502349E+03  0.54280E-01    2      494    -4    -5     T
      240  0.1503054E+03  0.70564E-01    2      496    -4    -5     T
      241  0.1503972E+03  0.91733E-01    2      498    -4    -5     T
      242  0.1505164E+03  0.11925E+00    2      500    -4    -5     T
      243  0.1506715E+03  0.15503E+00    2      502    -4    -5     T
      244  0.1508730E+03  0.20154E+00    2      504    -4    -5     T
      245  0.1511350E+03  0.26200E+00    2      506    -4    -5     T
      246  0.1514756E+03  0.34060E+00    2      508    -4    -5     T
      247  0.1519184E+03  0.44278E+00    2      510    -4    -5     T
      248  0.1524940E+03  0.57561E+00    2      512    -4    -5     T
      249  0.1532446E+03  0.75060E+00    2      514    -4    -5     T
      250  0.1542096E+03  0.96506E+00    2      516    -4    -5     T
      251  0.1553677E+03  0.11581E+01    2      518    -4    -5     T
      252  0.1569118E+03  0.15441E+01    2      520    -4    -5     T
      253  0.1600000E+03  0.30882E+01    2      522    -4    -5     T
      254  0.1600001E+03  0.10000E-03    2      524    -4    -5     T
      255  0.1600002E+03  0.13000E-03    2      526    -4    -5     T
      256  0.1600004E+03  0.16900E-03    2      528    -4    -5     T
      257  0.1600006E+03  0.21970E-03    2      530    -4    -5     T
      258  0.1600009E+03  0.28561E-03    2      532    -4    -5     T
      259  0.1600013E+03  0.37129E-03    2      534    -4    -5     T
      260  0.1600018E+03  0.48268E-03    2      536    -4    -5     T
      261  0.1600024E+03  0.62748E-03    2      538    -4    -5     T
      262  0.1600032E+03  0.81573E-03    2      540    -4    -5     T
      263  0.1600043E+03  0.10604E-02    2      542    -4    -5     T
      264  0.1600056E+03  0.13786E-02    2      544    -4    -5     T
      265  0.1600074E+03  0.17922E-02    2      546    -4    -5     T
      266  0.1600098E+03  0.23298E-02    2      548    -4    -5     T
      267  0.1600128E+03  0.30287E-02    2      550    -4    -5     T
      268  0.1600167E+03  0.39374E-02    2      552    -4    -5     T
      269  0.1600218E+03  0.51186E-02    2      554    -4    -5     T
      270  0.1600285E+03  0.66542E-02    2      556    -4    -5     T
      271  0.1600372E+03  0.86504E-02    2      558    -4    -5     T
      272  0.1600484E+03  0.11246E-01    2      560    -4    -5     T
      273  0.1600630E+03  0.14619E-01    2      562    -4    -5     T
      274  0.1600820E+03  0.19005E-01    2      564    -4    -5     T
      275  0.1601067E+03  0.24706E-01    2      566    -4    -5     T
      276  0.1601388E+03  0.32118E-01    2      568    -4    -5     T
      277  0.1601806E+03  0.41754E-01    2      570    -4    -5     T
      278  0.1602349E+03  0.54280E-01    2      572    -4    -5     T
      279  0.1603054E+03  0.70564E-01    2      574    -4    -5     T
      280  0.1603972E+03  0.91733E-01    2      576    -4    -5     T
      281  0.1605164E+03  0.11925E+00    2      578    -4    -5     T
      282  0.1606715E+03  0.15503E+00    2      580    -4    -5     T
      283  0.1608730E+03  0.20154E+00    2      582    -4    -5     T
      284  0.1611350E+03  0.26200E+00    2      584    -4    -5     T
      285  0.1614756E+03  0.34060E+00    2      586    -4    -5     T
      286  0.1619184E+03  0.44278E+00    2      588    -4    -5     T
      287  0.1624940E+03  0.57561E+00    2      590    -4    -5     T
      288  0.1632446E+03  0.75060E+00    2      592    -4    -5     T
      289  0.1642096E+03  0.96506E+00    2      594    -4    -5     T
      290  0.1653677E+03  0.11581E+01    2      596    -4    -5     T
      291  0.1669118E+03  0.15441E+01    2      598    -4    -5     T
      292  0.1700000E+03  0.30882E+01    2      600    -4    -5     T
      293  0.1700001E+03  0.10000E-03    2      602    -4    -5     T
      294  0.1700002E+03  0.13000E-03    2      604    -4    -5     T
      295  0.1700004E+03  0.16900E-03    2      606    -4    -5     T
      296  0.1700006E+03  0.21970E-03    2      608    -4    -5     T
      297  0.1700009E+03  0.28561E-03    2      610    -4    -5     T
      298  0.1700013E+03  0.37129E-03    2      612    -4    -5     T
      299  0.1700018E+03  0.48268E-03    2      614    -4    -5     T
      300  0.1700024E+03  0.62748E-03    2      616    -4    -5     T
      301  0.1700032E+03  0.81573E-03    2      618    -4    -5     T
      302  0.1700043E+03  0.10604E-02    2      620    -4    -5     T
      303  0.1700056E+03  0.13786E-02    2      622    -4    -5     T
      304  0.1700074E+03  0.17922E-02    2      624    -4    -5     T
      305  0.1700098E+03  0.23298E-02    2      626    -4    -5     T
      306  0.1700128E+03  0.30287E-02    2      628    -4    -5     T
      307  0.1700167E+03  0.39374E-02    2      630    -4    -5     T
      308  0.1700218E+03  0.51186E-02    2      632    -4    -5     T
      309  0.1700285E+03  0.66542E-02    2      634    -4    -5     T
      310  0.1700372E+03  0.86504E-02    2      636    -4    -5     T
      311  0.1700484E+03  0.11246E-01    2      638    -4    -5     T
      312  0.1700630E+03  0.14619E-01    2      640    -4    -5     T
      313  0.1700820E+03  0.19005E-01    2      642    -4    -5     T
      314  0.1701067E+03  0.24706E-01    2      644    -4    -5     T
      315  0.1701388E+03  0.32118E-01    2      646    -4    -5     T
      316  0.1701806E+03  0.41754E-01    2      648    -4    -5     T
      317  0.1702349E+03  0.54280E-01    2      650    -4    -5     T
      318  0.1703054E+03  0.70564E-01    2      652    -4    -5     T
      319  0.1703972E+03  0.91733E-01    2      654    -4    -5     T
      320  0.1705164E+03  0.11925E+00    2      656    -4    -5     T
      321  0.1706715E+03  0.15503E+00    2      658    -4    -5     T
      322  0.1708730E+03  0.20154E+00    2      660    -4    -5     T
      323  0.1711350E+03  0.26200E+00    2      662    -4    -5     T
      324  0.1714756E+03  0.34060E+00    2      664    -4    -5     T
      325  0.1719184E+03  0.44278E+00    2      666    -4    -5     T
      326  0.1724940E+03  0.57561E+00    2      668    -4    -5     T
      327  0.1732446E+03  0.75060E+00    2      670    -4    -5     T
      328  0.1742096E+03  0.96506E+00    2      672    -4    -5     T
      329  0.1753677E+03  0.11581E+01    2      674    -4    -5     T
      330  0.1769118E+03  0.15441E+01    2      676    -4    -5     T
      331  0.1800000E+03  0.30882E+01    2      678    -4    -5     T
      332  0.1825000E+03  0.25000E+01    2      680    -4    -5     T
      333  0.1862500E+03  0.37500E+01    2      682    -4    -5     T
      334  0.1900000E+03  0.37500E+01    2      684    -4    -5     T
      335  0.1950000E+03  0.50000E+01    2      686    -4    -5     T
      336  0.2000000E+03  0.50000E+01    2      688    -4    -5     T
      337  0.2050000E+03  0.50000E+01    2      690    -4    -5     T
      338  0.2100000E+03  0.50000E+01    2      692    -4    -5     T
      339  0.2200000E+03  0.10000E+02    2      694    -4    -5     T
      340  0.2300000E+03  0.10000E+02    2      696    -4    -5     T
      341  0.2400000E+03  0.10000E+02    2      698    -4    -5     T
      342  0.2500000E+03  0.10000E+02    2      700    -4    -5     T
      343  0.2600000E+03  0.10000E+02    2      702    -4    -5     T
      344  0.2700000E+03  0.10000E+02    2      704    -4    -5     T
      345  0.2700001E+03  0.10000E-03    2      706    -4    -5     T
      346  0.2700002E+03  0.13000E-03    2      708    -4    -5     T
      347  0.2700004E+03  0.16900E-03    2      710    -4    -5     T
      348  0.2700006E+03  0.21970E-03    2      712    -4    -5     T
      349  0.2700009E+03  0.28561E-03    2      714    -4    -5     T
      350  0.2700013E+03  0.37129E-03    2      716    -4    -5     T
      351  0.2700018E+03  0.48268E-03    2      718    -4    -5     T
      352  0.2700024E+03  0.62748E-03    2      720    -4    -5     T
      353  0.2700032E+03  0.81573E-03    2      722    -4    -5     T
      354  0.2700043E+03  0.10604E-02    2      724    -4    -5     T
      355  0.2700056E+03  0.13786E-02    2      726    -4    -5     T
      356  0.2700074E+03  0.17922E-02    2      728    -4    -5     T
      357  0.2700098E+03  0.23298E-02    2      730    -4    -5     T
      358  0.2700128E+03  0.30287E-02    2      732    -4    -5     T
      359  0.2700167E+03  0.39374E-02    2      734    -4    -5     T
      360  0.2700218E+03  0.51186E-02    2      736    -4    -5     T
      361  0.2700285E+03  0.66542E-02    2      738    -4    -5     T
      362  0.2700372E+03  0.86504E-02    2      740    -4    -5     T
      363  0.2700484E+03  0.11246E-01    2      742    -4    -5     T
      364  0.2700630E+03  0.14619E-01    2      744    -4    -5     T
      365  0.2700820E+03  0.19005E-01    2      746    -4    -5     T
      366  0.2701067E+03  0.24706E-01    2      748    -4    -5     T
      367  0.2701388E+03  0.32118E-01    2      750    -4    -5     T
      368  0.2701806E+03  0.41754E-01    2      752    -4    -5     T
      369  0.2702349E+03  0.54280E-01    2      754    -4    -5     T
      370  0.2703054E+03  0.70564E-01    2      756    -4    -5     T
      371  0.2703972E+03  0.91733E-01    2      758    -4    -5     T
      372  0.2705164E+03  0.11925E+00    2      760    -4    -5     T
      373  0.2706715E+03  0.15503E+00    2      762    -4    -5     T
      374  0.2708730E+03  0.20154E+00    2      764    -4    -5     T
      375  0.2711350E+03  0.26200E+00    2      766    -4    -5     T
      376  0.2714756E+03  0.34060E+00    2      768    -4    -5     T
      377  0.2719184E+03  0.44278E+00    2      770    -4    -5     T
      378  0.2724940E+03  0.57561E+00    2      772    -4    -5     T
      379  0.2732446E+03  0.75060E+00    2      774    -4    -5     T
      380  0.2742096E+03  0.96506E+00    2      776    -4    -5     T
      381  0.2753677E+03  0.11581E+01    2      778    -4    -5     T
      382  0.2769118E+03  0.15441E+01    2      780    -4    -5     T
      383  0.2800000E+03  0.30882E+01    2      782    -4    -5     T
      384  0.2825000E+03  0.25000E+01    2      784    -4    -5     T
      385  0.2862500E+03  0.37500E+01    2      786    -4    -5     T
      386  0.2900000E+03  0.37500E+01    2      788    -4    -5     T
end
